0.400000,0.000000,-0.000000,2.000000,-0.016447,0.500000,-0.000522,-0.039310
0.500000,-0.000522,-0.039310,2.000000,-0.016468,0.599988,-0.003872,-0.026078
0.599988,-0.003872,-0.026078,1.800000,-0.016489,0.689982,-0.004963,-0.032685
0.689982,-0.004963,-0.032685,1.620000,-0.016429,0.770981,-0.005405,-0.034665
0.770981,-0.005405,-0.034665,1.458000,-0.016451,0.843880,-0.005821,-0.039916
0.843880,-0.005821,-0.039916,1.312200,-0.016430,0.909490,-0.005976,-0.041423
0.909490,-0.005976,-0.041423,1.180980,-0.016264,0.968539,-0.006210,-0.045811
0.968539,-0.006210,-0.045811,1.062882,-0.016057,1.021684,-0.006226,-0.046931
1.021684,-0.006226,-0.046931,0.956594,-0.015626,1.069514,-0.006351,-0.050679
1.069514,-0.006351,-0.050679,0.860934,-0.015135,1.112562,-0.006278,-0.051458
1.112562,-0.006278,-0.051458,0.774841,-0.014316,1.151304,-0.006336,-0.054704
1.151304,-0.006336,-0.054704,0.697357,-0.013394,1.186173,-0.006206,-0.055186
1.186173,-0.006206,-0.055186,0.627621,-0.012006,1.217555,-0.006225,-0.058030
1.217555,-0.006225,-0.058030,0.564859,-0.010439,1.245799,-0.006064,-0.058257
1.245799,-0.006064,-0.058257,0.508373,-0.007230,1.271218,-0.006063,-0.060775
1.271218,-0.006063,-0.060775,0.457536,-0.004384,1.294095,-0.005887,-0.060787
1.294095,-0.005887,-0.060787,0.411782,-0.001038,1.314685,-0.005879,-0.063038
1.314685,-0.005879,-0.063038,0.370604,0.004674,1.333227,0.001856,0.029462
1.333227,0.001856,0.029462,0.333544,0.008173,1.349898,0.004553,0.058272
1.349898,0.004553,0.058272,0.300189,0.009535,1.364905,0.005110,0.063223
1.364905,0.005110,0.063223,0.270170,0.013711,1.378413,0.005350,0.066141
1.378413,0.005350,0.066141,0.243153,0.016445,1.390571,0.005270,0.065915
1.390571,0.005270,0.065915,0.218838,0.019850,1.401513,0.005318,0.067667
1.401513,0.005318,0.067667,0.196954,0.028596,1.411361,0.005173,0.067123
1.411361,0.005173,0.067123,0.177259,0.035021,1.420177,0.012675,0.164936
1.420177,0.012675,0.164936,0.159533,0.045965,1.428133,0.014891,0.198002
1.428133,0.014891,0.198002,0.143580,0.051574,1.435310,0.015046,0.204680
1.435310,0.015046,0.204680,0.129222,0.057542,1.441772,0.015023,0.208257
1.441772,0.015023,0.208257,0.116299,0.071617,1.447480,0.023152,0.318798
1.447480,0.023152,0.318798,0.104670,0.079581,1.452695,0.024339,0.342778
1.452695,0.024339,0.342778,0.094203,0.093396,1.457405,0.024390,0.350355
1.457405,0.024390,0.350355,0.084782,0.101705,1.461489,0.032414,0.462714
1.461489,0.032414,0.462714,0.076304,0.116871,1.465281,0.033460,0.487493
1.465281,0.033460,0.487493,0.068674,0.125389,1.468717,0.033408,0.495336
