sim_time,x,y,yaw,v,s,accel_cmd,steer_cmd,use_dyn,solved,iter,pred_x,pred_y,pred_yaw,pred_v,pred_yawdot,pred_slip,meas_vx,meas_vy,meas_yawdot,meas_steer
0.05,0.0186,-0.0598,0.0073,0.000,0.000,0.6530,-0.0132,0,1,2,0.0195,-0.0592,0.0031,0.0327,0.0000,0.0000,0.00000,0.00000,0.00000,0.00000
0.10,0.0195,-0.0598,0.0073,0.033,0.000,0.7449,-0.0076,0,1,2,0.0220,-0.0598,0.0072,0.0699,0.0000,0.0000,0.03265,0.00000,-0.00317,-0.03200
0.15,0.0220,-0.0598,0.0071,0.070,0.000,0.7956,-0.0052,0,1,2,0.0265,-0.0597,0.0070,0.1097,0.0000,0.0000,0.06990,0.00000,-0.00000,0.00000
0.20,0.0265,-0.0597,0.0069,0.110,0.000,0.8327,-0.0047,0,1,2,0.0330,-0.0597,0.0068,0.1513,0.0000,0.0000,0.10967,0.00000,-0.01063,-0.03200
0.25,0.0330,-0.0597,0.0066,0.151,0.000,0.8618,-0.0052,0,1,2,0.0417,-0.0596,0.0065,0.1944,0.0000,0.0000,0.15131,0.00000,-0.00000,0.00000
0.30,0.0417,-0.0596,0.0062,0.194,0.000,0.8822,-0.0063,0,1,2,0.0525,-0.0596,0.0060,0.2385,0.0000,0.0000,0.19440,0.00000,-0.01885,-0.03200
0.35,0.0525,-0.0596,0.0057,0.239,0.050,0.8966,-0.0073,0,1,2,0.0655,-0.0595,0.0054,0.2833,0.0000,0.0000,0.23851,0.00000,-0.00000,0.00000
0.40,0.0656,-0.0595,0.0050,0.283,0.050,0.9054,-0.0084,0,1,2,0.0808,-0.0594,0.0047,0.3286,0.0000,0.0000,0.28334,0.00000,-0.02747,-0.03200
0.45,0.0808,-0.0594,0.0043,0.329,0.050,0.9083,-0.0095,0,1,2,0.0984,-0.0593,0.0038,0.3740,0.0000,0.0000,0.32861,0.00000,-0.00000,0.00000
0.50,0.0984,-0.0593,0.0034,0.374,0.100,0.9078,-0.0102,0,1,2,0.1183,-0.0593,0.0028,0.4194,0.0000,0.0000,0.37403,0.00000,-0.03626,-0.03200
0.55,0.1183,-0.0593,0.0025,0.419,0.100,0.9033,-0.0111,0,1,2,0.1404,-0.0592,0.0017,0.4646,0.0000,0.0000,0.41942,0.00000,-0.00000,0.00000
0.60,0.1404,-0.0592,0.0014,0.465,0.100,0.8946,-0.0120,0,1,2,0.1647,-0.0592,0.0005,0.5093,0.0000,0.0000,0.46459,0.00000,-0.04504,-0.03200
0.65,0.1647,-0.0592,0.0001,0.509,0.150,0.8829,-0.0129,0,1,2,0.1913,-0.0592,-0.0009,0.5535,0.0000,0.0000,0.50931,-0.00192,-0.02515,0.00000
0.70,0.1913,-0.0594,6.2821,0.553,0.150,0.8687,-0.0110,0,1,2,0.2200,-0.0595,6.2811,0.5969,0.0000,0.0000,0.55345,-0.00424,-0.02890,-0.03200
0.75,0.2200,-0.0597,6.2806,0.597,0.200,0.8525,-0.0117,0,1,2,0.2509,-0.0598,6.2795,0.6395,0.0000,0.0000,0.59688,-0.00450,-0.02603,0.00000
0.80,0.2509,-0.0600,6.2792,0.640,0.250,0.8361,-0.0118,0,1,2,0.2840,-0.0602,6.2780,0.6813,0.0000,0.0000,0.63951,-0.00496,-0.03262,-0.03200
0.85,0.2840,-0.0604,6.2776,0.681,0.250,0.8193,-0.0115,0,1,2,0.3190,-0.0607,6.2764,0.7223,0.0000,0.0000,0.68131,-0.00505,-0.03039,0.00000
0.90,0.3190,-0.0609,6.2760,0.722,0.300,0.8006,-0.0110,0,1,2,0.3562,-0.0612,6.2747,0.7623,0.0000,0.0000,0.72227,-0.00545,-0.03627,-0.03200
0.95,0.3562,-0.0615,6.2742,0.762,0.350,0.7810,-0.0102,0,1,2,0.3952,-0.0619,6.2729,0.8014,0.0000,0.0000,0.76231,-0.00552,-0.03447,0.00000
1.00,0.3952,-0.0622,6.2723,0.801,0.400,0.7652,-0.0094,1,1,2,0.4363,-0.0629,6.2710,0.8396,-0.0224,-0.0044,0.80135,-0.00587,-0.03982,-0.03200
1.05,0.4363,-0.0630,6.2703,0.840,0.400,0.7479,-0.0082,1,1,2,0.4792,-0.0638,6.2690,0.8770,-0.0241,-0.0043,0.83961,-0.00591,-0.03832,0.00000
1.10,0.4792,-0.0639,6.2684,0.877,0.450,0.7224,-0.0079,1,1,2,0.5239,-0.0648,6.2669,0.9131,-0.0241,-0.0042,0.87700,-0.00623,-0.04326,-0.03200
1.15,0.5239,-0.0649,6.2662,0.913,0.500,0.7020,-0.0062,1,1,2,0.5704,-0.0659,6.2649,0.9482,-0.0208,-0.0035,0.91312,-0.00624,-0.04195,0.00000
1.20,0.5704,-0.0660,6.2640,0.948,0.550,0.6801,-0.0049,1,1,2,0.6187,-0.0672,6.2627,0.9823,-0.0181,-0.0031,0.94822,-0.00652,-0.04653,-0.03200
1.25,0.6187,-0.0674,6.2617,0.982,0.600,0.6572,-0.0037,1,1,2,0.6686,-0.0687,6.2605,1.0151,-0.0156,-0.0027,0.98223,-0.00650,-0.04535,0.00000
1.30,0.6686,-0.0688,6.2593,1.015,0.650,0.6338,-0.0026,1,1,2,0.7201,-0.0703,6.2582,1.0468,-0.0132,-0.0024,1.01509,-0.00674,-0.04963,-0.03200
1.35,0.7201,-0.0704,6.2568,1.047,0.700,0.6101,-0.0015,1,1,2,0.7732,-0.0721,6.2558,1.0773,-0.0104,-0.0020,1.04678,-0.00670,-0.04853,0.00000
1.40,0.7732,-0.0722,6.2544,1.077,0.750,0.5864,-0.0002,1,1,2,0.8277,-0.0740,6.2534,1.1066,-0.0069,-0.0016,1.07728,-0.00691,-0.05253,-0.03200
1.45,0.8277,-0.0742,6.2517,1.107,0.800,0.5630,0.0014,1,1,2,0.8837,-0.0762,6.2509,1.1348,-0.0025,-0.0011,1.10660,-0.00684,-0.05147,0.00000
1.50,0.8837,-0.0760,6.2525,1.135,0.850,0.5396,0.0013,1,1,2,0.9411,-0.0777,6.2534,1.1618,0.0048,0.0009,1.13477,0.00370,0.04688,0.03200
1.55,0.9411,-0.0774,6.2551,1.162,0.900,0.5165,-0.0001,1,1,2,0.9999,-0.0789,6.2561,1.1876,0.0049,0.0012,1.16174,0.00596,0.05331,0.00000
1.60,0.9999,-0.0791,6.2543,1.188,1.000,0.4940,-0.0001,1,1,2,1.0598,-0.0810,6.2535,1.2123,-0.0033,-0.0006,1.18758,-0.00396,-0.04816,-0.03200
1.65,1.0598,-0.0812,6.2516,1.212,1.050,0.4720,0.0008,1,1,2,1.1210,-0.0833,6.2506,1.2359,-0.0046,-0.0009,1.21227,-0.00605,-0.05565,0.00000
1.70,1.1210,-0.0831,6.2523,1.236,1.100,0.4503,-0.0004,1,1,2,1.1833,-0.0849,6.2532,1.2584,0.0009,0.0005,1.23587,0.00394,0.04915,0.03200
1.75,1.1833,-0.0850,6.2525,1.258,1.150,0.4292,-0.0006,1,1,2,1.2467,-0.0870,6.2516,1.2799,-0.0054,-0.0007,1.25839,-0.00346,-0.04164,0.00000
1.80,1.2467,-0.0872,6.2499,1.280,1.250,0.4086,0.0007,1,1,2,1.3112,-0.0896,6.2487,1.3003,-0.0054,-0.0009,1.27984,-0.00609,-0.06026,-0.03200
1.85,1.3112,-0.0895,6.2495,1.300,1.300,0.3888,0.0014,1,1,2,1.3767,-0.0916,6.2504,1.3197,0.0069,0.0007,1.30028,0.00285,0.04100,0.00000
1.90,1.3767,-0.0914,6.2521,1.320,1.350,0.3696,0.0017,1,1,2,1.4431,-0.0933,6.2536,1.3382,0.0129,0.0014,1.31971,0.00587,0.06175,0.03200
1.95,1.4431,-0.0931,6.2553,1.338,1.450,0.3511,0.0015,1,1,2,1.5104,-0.0947,6.2568,1.3558,0.0130,0.0015,1.33819,0.00652,0.06263,0.00000
2.00,1.5104,-0.0945,6.2585,1.356,1.500,0.3330,0.0011,1,1,2,1.5786,-0.0959,6.2600,1.3724,0.0120,0.0015,1.35575,0.00689,0.06579,0.03200
2.05,1.5786,-0.0957,6.2618,1.372,1.550,0.3158,0.0003,1,1,2,1.6476,-0.0970,6.2632,1.3882,0.0092,0.0013,1.37240,0.00682,0.06466,0.00000
2.10,1.6476,-0.0967,6.2650,1.388,1.650,0.2994,0.0002,1,1,2,1.7174,-0.0978,6.2665,1.4032,0.0094,0.0012,1.38819,0.00696,0.06744,0.03200
2.15,1.7174,-0.0975,6.2684,1.403,1.700,0.2836,0.0022,1,1,2,1.7879,-0.0983,6.2701,1.4174,0.0166,0.0016,1.40316,0.00680,0.06623,0.00000
2.20,1.7879,-0.0981,6.2718,1.417,1.750,0.2684,0.0025,1,1,2,1.8591,-0.0987,6.2735,1.4308,0.0185,0.0017,1.41734,0.00691,0.06888,0.03200
2.25,1.8591,-0.0985,6.2752,1.431,1.850,0.2538,0.0042,1,1,2,1.9310,-0.0988,6.2772,1.4435,0.0245,0.0020,1.43076,0.00674,0.06763,0.00000
2.30,1.9310,-0.0986,6.2786,1.443,1.900,0.2399,0.0071,1,1,2,2.0035,-0.0986,6.2810,1.4555,0.0361,0.0027,1.44345,0.00683,0.07018,0.03200
2.35,2.0035,-0.0985,6.2822,1.455,2.000,0.2265,0.0099,1,1,2,2.0765,-0.0982,6.2849,1.4668,0.0467,0.0032,1.45545,0.00666,0.06890,0.00000
2.40,2.0765,-0.0981,0.0024,1.467,2.050,0.2136,0.0106,1,1,2,2.1501,-0.0975,0.0053,1.4775,0.0502,0.0033,1.46677,0.00675,0.07135,0.03200
2.45,2.1501,-0.0974,0.0060,1.477,2.150,0.2017,0.0128,1,1,2,2.2242,-0.0966,0.0091,1.4875,0.0586,0.0037,1.47745,0.00658,0.07003,0.00000
2.50,2.2242,-0.0965,0.0095,1.488,2.200,0.1909,0.0161,1,1,2,2.2988,-0.0953,0.0131,1.4971,0.0719,0.0044,1.48753,0.00668,0.07240,0.03200
2.55,2.2988,-0.0953,0.0132,1.497,2.300,0.1805,0.0211,1,1,2,2.3739,-0.0938,0.0174,1.5061,0.0916,0.0055,1.49708,0.00650,0.07104,0.00000
2.60,2.3739,-0.0939,0.0167,1.506,2.350,0.1711,0.0280,1,1,2,2.4494,-0.0920,0.0219,1.5147,0.1190,0.0069,1.50610,0.00660,0.07334,0.03200
2.65,2.4494,-0.0922,0.0204,1.515,2.450,0.1625,0.0364,1,1,2,2.5253,-0.0899,0.0266,1.5228,0.1522,0.0086,1.51466,0.00642,0.07195,0.00000
2.70,2.5253,-0.0899,0.0269,1.523,2.500,0.1545,0.0432,1,1,2,2.6016,-0.0866,0.0366,1.5305,0.1964,0.0110,1.52271,0.01586,0.18792,0.03200
2.75,2.6016,-0.0866,0.0372,1.531,2.600,0.1474,0.0508,1,1,2,2.6782,-0.0823,0.0485,1.5379,0.2320,0.0129,1.53041,0.01850,0.21730,0.06400
2.80,2.6782,-0.0823,0.0482,1.538,2.650,0.1407,0.0585,1,1,2,2.7551,-0.0771,0.0606,1.5449,0.2639,0.0145,1.53778,0.01883,0.22053,0.03200
2.85,2.7551,-0.0773,0.0593,1.545,2.750,0.1339,0.0661,1,1,2,2.8322,-0.0710,0.0728,1.5516,0.2956,0.0160,1.54481,0.01902,0.22398,0.06400
2.90,2.8322,-0.0708,0.0746,1.552,2.800,0.1283,0.0723,1,1,2,2.9096,-0.0630,0.0918,1.5580,0.3405,0.0182,1.55134,0.02929,0.35229,0.09600
2.95,2.9095,-0.0628,0.0928,1.558,2.900,0.1230,0.0779,1,1,2,2.9870,-0.0534,0.1113,1.5642,0.3677,0.0195,1.55773,0.03080,0.37102,0.06400
3.00,2.9870,-0.0533,0.1115,1.564,2.950,0.1182,0.0836,1,1,2,3.0646,-0.0423,0.1309,1.5701,0.3924,0.0205,1.56388,0.03115,0.37724,0.09600
3.05,3.0646,-0.0423,0.1304,1.570,3.050,0.1134,0.0890,1,1,2,3.1422,-0.0297,0.1505,1.5758,0.4154,0.0214,1.56979,0.03095,0.37741,0.06400
3.10,3.1422,-0.0298,0.1494,1.576,3.150,0.1099,0.0964,1,1,2,3.2199,-0.0156,0.1705,1.5813,0.4467,0.0228,1.57546,0.03097,0.38068,0.09600
3.15,3.2198,-0.0154,0.1725,1.581,3.200,0.1062,0.1011,1,1,2,3.2973,0.0011,0.1973,1.5866,0.4872,0.0246,1.58073,0.04109,0.51100,0.12800
3.20,3.2972,0.0013,0.1988,1.587,3.300,0.1027,0.1037,1,1,2,3.3745,0.0200,0.2244,1.5917,0.5030,0.0251,1.58600,0.04242,0.53095,0.09600
3.25,3.3744,0.0201,0.2255,1.592,3.400,0.0994,0.1092,1,1,2,3.4514,0.0410,0.2520,1.5967,0.5275,0.0260,1.59114,0.04266,0.53763,0.12800
3.30,3.4514,0.0410,0.2524,1.597,3.450,0.0960,0.1136,1,1,2,3.5280,0.0641,0.2796,1.6015,0.5469,0.0267,1.59612,0.04238,0.53814,0.09600
3.35,3.5279,0.0640,0.2794,1.601,3.550,0.0927,0.1183,1,1,2,3.6041,0.0893,0.3073,1.6061,0.5679,0.0275,1.60092,0.04234,0.54165,0.12800
3.40,3.6040,0.0892,0.3065,1.606,3.600,0.0901,0.1247,1,1,2,3.6797,0.1167,0.3353,1.6106,0.5953,0.0285,1.60556,0.04201,0.54157,0.09600
3.45,3.6797,0.1165,0.3336,1.611,3.700,0.0881,0.1349,1,1,2,3.7547,0.1462,0.3638,1.6150,0.6387,0.0304,1.61007,0.04196,0.54488,0.12800
3.50,3.7546,0.1463,0.3650,1.615,3.800,0.0863,0.1423,1,1,2,3.8287,0.1789,0.3993,1.6193,0.6917,0.0325,1.61419,0.05196,0.67724,0.16000
3.55,3.8286,0.1789,0.3996,1.619,3.900,0.0846,0.1469,1,1,2,3.9017,0.2142,0.4351,1.6236,0.7159,0.0333,1.61847,0.05313,0.69839,0.12800
3.60,3.9016,0.2142,0.4347,1.624,3.950,0.0829,0.1544,1,1,2,3.9736,0.2522,0.4714,1.6277,0.7494,0.0346,1.62269,0.05324,0.70541,0.16000
3.65,3.9735,0.2521,0.4700,1.628,4.050,0.0820,0.1619,1,1,2,4.0442,0.2928,0.5078,1.6318,0.7821,0.0358,1.62685,0.05288,0.70612,0.12800
3.70,4.0441,0.2928,0.5084,1.632,4.150,0.0809,0.1670,1,1,2,4.1131,0.3367,0.5497,1.6359,0.8250,0.0374,1.63064,0.06198,0.82857,0.16000
3.75,4.1129,0.3368,0.5508,1.636,4.200,0.0798,0.1702,1,1,2,4.1802,0.3838,0.5934,1.6399,0.8457,0.0379,1.63461,0.06402,0.86328,0.19200
3.80,4.1800,0.3838,0.5942,1.640,4.300,0.0785,0.1733,1,1,2,4.2452,0.4338,0.6374,1.6438,0.8614,0.0382,1.63861,0.06386,0.86888,0.16000
3.85,4.2451,0.4338,0.6378,1.644,4.400,0.0779,0.1781,1,1,2,4.3082,0.4868,0.6817,1.6477,0.8835,0.0389,1.64254,0.06372,0.87355,0.19200
3.90,4.3081,0.4867,0.6815,1.648,4.500,0.0770,0.1826,1,1,2,4.3690,0.5426,0.7261,1.6515,0.9040,0.0395,1.64646,0.06329,0.87409,0.16000
3.95,4.3689,0.5424,0.7252,1.652,4.550,0.0750,0.1867,1,1,2,4.4274,0.6011,0.7706,1.6553,0.9233,0.0400,1.65032,0.06314,0.87787,0.19200
4.00,4.4274,0.6008,0.7692,1.655,4.650,0.0739,0.1920,1,1,2,4.4833,0.6622,0.8153,1.6590,0.9471,0.0407,1.65409,0.06273,0.87826,0.16000
4.05,4.4832,0.6620,0.8147,1.659,4.750,0.0726,0.1968,1,1,2,4.5363,0.7262,0.8630,1.6626,0.9798,0.0418,1.65761,0.06717,0.94195,0.19200
4.10,4.5360,0.7261,0.8644,1.663,4.850,0.0712,0.2007,1,1,2,4.5857,0.7932,0.9153,1.6662,1.0126,0.0427,1.66099,0.07302,1.02757,0.22400
4.15,4.5854,0.7930,0.9163,1.666,4.950,0.0707,0.2036,1,1,2,4.6317,0.8627,0.9680,1.6697,1.0290,0.0429,1.66454,0.07331,1.04219,0.19200
4.20,4.6315,0.8626,0.9685,1.670,5.000,0.0700,0.2052,1,1,2,4.6741,0.9348,1.0206,1.6732,1.0386,0.0429,1.66809,0.07314,1.04850,0.22400
4.25,4.6739,0.9346,1.0210,1.673,5.100,0.0689,0.2061,1,1,2,4.7127,1.0090,1.0733,1.6766,1.0444,0.0428,1.67161,0.07264,1.04947,0.19200
4.30,4.7126,1.0088,1.0736,1.677,5.200,0.0686,0.2083,1,1,2,4.7475,1.0854,1.1263,1.6801,1.0559,0.0429,1.67507,0.07243,1.05340,0.22400
4.35,4.7474,1.0852,1.1263,1.680,5.300,0.0679,0.2098,1,1,2,4.7783,1.1637,1.1793,1.6835,1.0643,0.0430,1.67853,0.07197,1.05393,0.19200
4.40,4.7782,1.1634,1.1790,1.683,5.400,0.0665,0.2123,1,1,2,4.8050,1.2436,1.2325,1.6868,1.0771,0.0432,1.68193,0.07180,1.05774,0.22400
4.45,4.8049,1.2433,1.2320,1.687,5.500,0.0646,0.2156,1,1,2,4.8274,1.3249,1.2860,1.6900,1.0930,0.0435,1.68528,0.07135,1.05824,0.19200
4.50,4.8274,1.3247,1.2850,1.690,5.550,0.0625,0.2195,1,1,2,4.8456,1.4075,1.3396,1.6931,1.1116,0.0440,1.68852,0.07118,1.06199,0.22400
4.55,4.8457,1.4072,1.3381,1.693,5.650,0.0604,0.2223,1,1,2,4.8594,1.4911,1.3932,1.6962,1.1252,0.0442,1.69167,0.07073,1.06241,0.19200
4.60,4.8595,1.4908,1.3913,1.696,5.750,0.0590,0.2268,1,1,2,4.8688,1.5755,1.4471,1.6991,1.1466,0.0448,1.69470,0.07057,1.06605,0.22400
4.65,4.8685,1.5752,1.4489,1.699,5.850,0.0575,0.2277,1,1,2,4.8725,1.6605,1.5082,1.7020,1.1764,0.0454,1.69722,0.08027,1.20326,0.25600
4.70,4.8722,1.6601,1.5099,1.702,5.950,0.0559,0.2282,1,1,2,4.8710,1.7456,1.5698,1.7048,1.1845,0.0452,1.70006,0.08096,1.22753,0.22400
4.75,4.8708,1.7453,1.5714,1.705,6.050,0.0543,0.2272,1,1,2,4.8643,1.8307,1.6315,1.7075,1.1834,0.0447,1.70287,0.08071,1.23551,0.25600
4.80,4.8641,1.8303,1.6333,1.707,6.150,0.0522,0.2264,1,1,2,4.8523,1.9153,1.6934,1.7101,1.1819,0.0442,1.70562,0.08011,1.23670,0.22400
4.85,4.8521,1.9149,1.6952,1.710,6.250,0.0504,0.2248,1,1,2,4.8352,1.9991,1.7552,1.7126,1.1775,0.0437,1.70824,0.07986,1.24047,0.25600
4.90,4.8350,1.9987,1.7572,1.713,6.350,0.0493,0.2253,1,1,2,4.8128,2.0819,1.8174,1.7151,1.1809,0.0435,1.71079,0.07938,1.24080,0.22400
4.95,4.8126,2.0814,1.8193,1.715,6.400,0.0484,0.2233,1,1,2,4.7853,2.1632,1.8793,1.7175,1.1745,0.0429,1.71326,0.07920,1.24428,0.25600
5.00,4.7855,2.1628,1.8785,1.718,6.500,0.0478,0.2242,1,1,2,4.7537,2.2430,1.9357,1.7199,1.1576,0.0423,1.71610,0.06971,1.12197,0.22400
5.05,4.7536,2.2426,1.9379,1.720,6.600,0.0466,0.2225,1,1,2,4.7167,2.3208,1.9974,1.7222,1.1702,0.0424,1.71815,0.07762,1.22558,0.25600
5.10,4.7169,2.3205,1.9967,1.722,6.700,0.0449,0.2210,1,1,2,4.6759,2.3966,2.0535,1.7245,1.1463,0.0413,1.72084,0.06926,1.12125,0.22400
5.15,4.6761,2.3964,2.0518,1.724,6.800,0.0427,0.2194,1,1,2,4.6310,2.4702,2.1077,1.7266,1.1348,0.0409,1.72317,0.06717,1.08994,0.19200
5.20,4.6313,2.4700,2.1062,1.727,6.900,0.0399,0.2184,1,1,2,4.5821,2.5414,2.1619,1.7286,1.1310,0.0406,1.72531,0.06709,1.08732,0.22400
5.25,4.5824,2.5412,2.1605,1.729,7.000,0.0368,0.2150,1,1,2,4.5294,2.6100,2.2158,1.7304,1.1175,0.0399,1.72731,0.06687,1.08607,0.19200
5.30,4.5297,2.6098,2.2149,1.730,7.100,0.0330,0.2119,1,1,2,4.4731,2.6756,2.2698,1.7321,1.1057,0.0392,1.72915,0.06689,1.08881,0.22400
5.35,4.4733,2.6754,2.2693,1.732,7.200,0.0291,0.2077,1,1,2,4.4131,2.7382,2.3238,1.7336,1.0888,0.0383,1.73082,0.06659,1.08840,0.19200
5.40,4.4133,2.7380,2.3238,1.734,7.300,0.0253,0.2008,1,1,2,4.3499,2.7975,2.3774,1.7348,1.0604,0.0370,1.73228,0.06655,1.09113,0.22400
5.45,4.3500,2.7972,2.3784,1.735,7.400,0.0212,0.1915,1,1,2,4.2835,2.8533,2.4307,1.7359,1.0214,0.0352,1.73355,0.06624,1.09053,0.19200
5.50,4.2838,2.8533,2.4286,1.736,7.500,0.0164,0.1852,1,1,2,4.2149,2.9064,2.4768,1.7367,0.9695,0.0334,1.73497,0.05618,0.95410,0.16000
5.55,4.2151,2.9064,2.4756,1.737,7.600,0.0118,0.1774,1,1,2,4.1438,2.9563,2.5221,1.7373,0.9323,0.0321,1.73582,0.05525,0.93132,0.19200
5.60,4.1440,2.9562,2.5220,1.737,7.700,0.0069,0.1683,1,1,2,4.0705,3.0029,2.5672,1.7376,0.8925,0.0305,1.73641,0.05521,0.92563,0.16000
5.65,4.0706,3.0027,2.5683,1.738,7.750,0.0017,0.1578,1,1,2,3.9951,3.0460,2.6121,1.7377,0.8479,0.0287,1.73675,0.05549,0.92679,0.19200
5.70,3.9953,3.0460,2.6115,1.738,7.850,-0.0039,0.1503,1,1,2,3.9182,3.0864,2.6513,1.7375,0.7925,0.0268,1.73710,0.04637,0.80179,0.16000
5.75,3.9184,3.0864,2.6505,1.738,7.950,-0.0100,0.1432,1,1,2,3.8399,3.1240,2.6885,1.7370,0.7554,0.0257,1.73695,0.04461,0.76504,0.12800
5.80,3.8401,3.1239,2.6886,1.737,8.050,-0.0164,0.1368,1,1,2,3.7603,3.1585,2.7255,1.7362,0.7268,0.0247,1.73644,0.04493,0.76014,0.16000
5.85,3.7604,3.1584,2.7265,1.736,8.150,-0.0223,0.1273,1,1,2,3.6794,3.1900,2.7621,1.7351,0.6855,0.0231,1.73562,0.04504,0.75721,0.12800
5.90,3.6796,3.1902,2.7601,1.735,8.250,-0.0277,0.1187,1,1,2,3.5980,3.2196,2.7911,1.7337,0.6226,0.0211,1.73473,0.03531,0.61920,0.09600
5.95,3.5981,3.2196,2.7902,1.734,8.350,-0.0322,0.1103,1,1,2,3.5157,3.2466,2.8196,1.7321,0.5821,0.0199,1.73336,0.03465,0.59536,0.12800
6.00,3.5157,3.2466,2.8198,1.732,8.450,-0.0354,0.0987,1,1,2,3.4327,3.2713,2.8474,1.7303,0.5309,0.0180,1.73175,0.03483,0.58870,0.09600
6.05,3.4327,3.2711,2.8492,1.730,8.500,-0.0381,0.0865,1,1,2,3.3491,3.2934,2.8752,1.7284,0.4780,0.0159,1.72997,0.03528,0.58896,0.12800
6.10,3.3492,3.2934,2.8756,1.728,8.600,-0.0396,0.0725,1,1,2,3.2653,3.3140,2.8966,1.7264,0.3945,0.0130,1.72822,0.02630,0.46324,0.09600
6.15,3.2653,3.3139,2.8976,1.726,8.700,-0.0403,0.0593,1,1,2,3.1811,3.3330,2.9159,1.7244,0.3312,0.0108,1.72627,0.02465,0.42617,0.06400
6.20,3.1812,3.3331,2.9144,1.724,8.800,-0.0389,0.0450,1,1,2,3.0969,3.3513,2.9273,1.7225,0.2433,0.0078,1.72436,0.01499,0.28217,0.03200
6.25,3.0969,3.3513,2.9277,1.722,8.850,-0.0370,0.0326,1,1,2,3.0126,3.3685,2.9383,1.7206,0.1858,0.0058,1.72242,0.01449,0.25752,0.06400
6.30,3.0125,3.3683,2.9404,1.721,8.950,-0.0342,0.0185,1,1,2,2.9281,3.3846,2.9489,1.7189,0.1243,0.0035,1.72057,0.01476,0.25085,0.03200
6.35,2.9281,3.3846,2.9486,1.719,9.050,-0.0307,0.0034,1,1,2,2.8438,3.4008,2.9518,1.7174,0.0351,0.0003,1.71892,0.00515,0.11289,-0.00000
6.40,2.8437,3.4007,2.9535,1.717,9.150,-0.0247,-0.0105,1,1,2,2.7594,3.4167,2.9542,1.7162,-0.0284,-0.0020,1.71739,0.00449,0.08966,0.03200
6.45,2.7594,3.4166,2.9548,1.716,9.200,-0.0205,-0.0237,1,1,2,2.6752,3.4331,2.9506,1.7151,-0.1081,-0.0049,1.71615,-0.00444,-0.03937,-0.00000
6.50,2.6752,3.4329,2.9517,1.715,9.300,-0.0133,-0.0366,1,1,2,2.5911,3.4499,2.9449,1.7145,-0.1692,-0.0071,1.71512,-0.00606,-0.07621,-0.03200
6.55,2.5912,3.4500,2.9434,1.714,9.400,-0.0065,-0.0491,1,1,2,2.5074,3.4682,2.9315,1.7141,-0.2485,-0.0098,1.71439,-0.01579,-0.21900,-0.06400
6.60,2.5074,3.4682,2.9316,1.714,9.450,0.0018,-0.0653,1,1,2,2.4239,3.4876,2.9170,1.7142,-0.3212,-0.0126,1.71406,-0.01641,-0.24282,-0.03200
6.65,2.4239,3.4877,2.9163,1.714,9.550,0.0088,-0.0799,1,1,2,2.3408,3.5089,2.8966,1.7147,-0.4068,-0.0157,1.71404,-0.02533,-0.37160,-0.06400
6.70,2.3409,3.5089,2.8966,1.715,9.650,0.0148,-0.0925,1,1,2,2.2582,3.5320,2.8743,1.7154,-0.4672,-0.0178,1.71446,-0.02696,-0.40833,-0.09600
6.75,2.2582,3.5319,2.8760,1.715,9.700,0.0197,-0.1051,1,1,2,2.1761,3.5569,2.8519,1.7164,-0.5217,-0.0199,1.71520,-0.02661,-0.41311,-0.06400
6.80,2.1762,3.5568,2.8522,1.716,9.800,0.0235,-0.1161,1,1,2,2.0947,3.5843,2.8236,1.7176,-0.5915,-0.0224,1.71602,-0.03555,-0.53862,-0.09600
6.85,2.0948,3.5842,2.8242,1.718,9.900,0.0266,-0.1253,1,1,2,2.0142,3.6141,2.7935,1.7189,-0.6376,-0.0239,1.71716,-0.03726,-0.57507,-0.12800
6.90,2.0142,3.6139,2.7952,1.719,10.000,0.0294,-0.1334,1,1,2,1.9345,3.6463,2.7633,1.7204,-0.6731,-0.0252,1.71850,-0.03693,-0.58007,-0.09600
6.95,1.9345,3.6463,2.7631,1.720,10.100,0.0311,-0.1379,1,1,2,1.8560,3.6817,2.7275,1.7219,-0.7158,-0.0265,1.71975,-0.04585,-0.70595,-0.12800
7.00,1.8561,3.6817,2.7267,1.722,10.150,0.0318,-0.1394,1,1,2,1.7788,3.7200,2.6900,1.7235,-0.7297,-0.0266,1.72126,-0.04752,-0.74285,-0.16000
7.05,1.7790,3.7200,2.6894,1.724,10.250,0.0312,-0.1403,1,1,2,1.7031,3.7612,2.6524,1.7251,-0.7351,-0.0265,1.72286,-0.04713,-0.74821,-0.12800
7.10,1.7032,3.7612,2.6519,1.725,10.350,0.0289,-0.1473,1,1,2,1.6289,3.8053,2.6139,1.7265,-0.7660,-0.0276,1.72443,-0.04694,-0.75166,-0.16000
7.15,1.6290,3.8052,2.6143,1.727,10.450,0.0267,-0.1471,1,1,2,1.5564,3.8522,2.5763,1.7278,-0.7657,-0.0274,1.72589,-0.04656,-0.75096,-0.12800
7.20,1.5565,3.8520,2.5767,1.728,10.550,0.0222,-0.1541,1,1,2,1.4856,3.9018,2.5377,1.7290,-0.7965,-0.0286,1.72722,-0.04652,-0.75327,-0.16000
7.25,1.4857,3.9016,2.5390,1.729,10.650,0.0171,-0.1565,1,1,2,1.4167,3.9540,2.4997,1.7298,-0.8070,-0.0289,1.72834,-0.04624,-0.75230,-0.12800
