sim_time,x,y,yaw,v,s,accel_cmd,steer_cmd,use_dyn,solved,iter,pred_x,pred_y,pred_yaw,pred_v,pred_yawdot,pred_slip,meas_vx,meas_vy,meas_yawdot,meas_steer
86.00,3.8261,0.1891,0.4876,2.377,3.900,0.0818,0.1679,1,1,9,3.9320,0.2434,0.5390,2.3819,1.1556,-0.0090,2.37694,-0.03101,1.02788,0.12800
86.05,3.9304,0.2464,0.5424,2.381,4.000,0.0929,0.1816,1,1,9,4.0332,0.3068,0.6012,2.3864,1.2740,-0.0103,2.38109,-0.02623,1.17517,0.16000
86.10,4.0313,0.3097,0.6030,2.386,4.150,0.0932,0.1973,1,1,9,4.1306,0.3762,0.6650,2.3907,1.3733,-0.0108,2.38568,-0.03097,1.23853,0.19200
86.15,4.1282,0.3795,0.6704,2.391,4.250,0.0886,0.2099,1,1,9,4.2230,0.4527,0.7415,2.3949,1.5003,-0.0138,2.39035,-0.02957,1.42165,0.22400
86.20,4.2202,0.4558,0.7431,2.395,4.400,0.0832,0.2216,1,1,9,4.3099,0.5356,0.8169,2.3987,1.5770,-0.0154,2.39466,-0.03842,1.47590,0.19200
86.25,4.3069,0.5386,0.8175,2.399,4.500,0.0862,0.2424,1,1,9,4.3909,0.6247,0.8922,2.4018,1.6892,-0.0139,2.39868,-0.04635,1.49538,0.22400
86.30,4.3871,0.6279,0.8973,2.403,4.650,0.0764,0.2400,1,1,9,4.4641,0.7207,0.9806,2.4062,1.7252,-0.0196,2.40302,-0.04472,1.66615,0.25600
86.35,4.4600,0.7235,0.9822,2.407,4.800,0.0746,0.2312,1,1,9,4.5293,0.8224,1.0680,2.4108,1.6892,-0.0246,2.40668,-0.05295,1.71766,0.22400
86.40,4.5249,0.8249,1.0685,2.411,4.900,0.0768,0.2176,1,1,9,4.5858,0.9294,1.1554,2.4157,1.6206,-0.0298,2.41023,-0.06044,1.73627,0.25600
86.45,4.5815,0.9315,1.1522,2.415,5.050,0.0756,0.2096,1,1,9,4.6341,1.0405,1.2321,2.4192,1.5335,-0.0289,2.41370,-0.07364,1.59774,0.22400
86.50,4.6296,1.0422,1.2303,2.419,5.200,0.0762,0.2056,1,1,9,4.6737,1.1553,1.3073,2.4226,1.5017,-0.0271,2.41745,-0.07462,1.53866,0.19200
86.55,4.6691,1.1566,1.3068,2.422,5.350,0.0757,0.1996,1,1,9,4.7044,1.2729,1.3830,2.4267,1.4692,-0.0285,2.42133,-0.07237,1.52425,0.22400
86.60,4.6998,1.2739,1.3829,2.426,5.450,0.0774,0.1978,1,1,9,4.7260,1.3927,1.4589,2.4306,1.4665,-0.0289,2.42516,-0.07092,1.52022,0.19200
86.65,4.7214,1.3933,1.4589,2.430,5.600,0.0751,0.1997,1,1,9,4.7385,1.5139,1.5350,2.4342,1.4861,-0.0283,2.42906,-0.07006,1.52208,0.22400
86.70,4.7338,1.5142,1.5351,2.434,5.750,0.0739,0.2014,1,1,9,4.7417,1.6360,1.6112,2.4377,1.5020,-0.0280,2.43281,-0.07023,1.52299,0.19200
86.75,4.7370,1.6359,1.6113,2.438,5.900,0.0723,0.1951,1,1,9,4.7357,1.7582,1.6876,2.4417,1.4716,-0.0300,2.43650,-0.07055,1.52646,0.22400
86.80,4.7310,1.7577,1.6877,2.441,6.050,0.0694,0.2019,1,1,9,4.7203,1.8797,1.7640,2.4447,1.5183,-0.0281,2.44009,-0.07146,1.52773,0.19200
86.85,4.7157,1.8789,1.7641,2.445,6.200,0.0649,0.1886,1,1,9,4.6957,1.9998,1.8407,2.4487,1.4481,-0.0321,2.44354,-0.07221,1.53133,0.22400
86.90,4.6915,1.9987,1.8373,2.448,6.350,0.0608,0.2036,1,1,9,4.6631,2.1181,1.9067,2.4496,1.5001,-0.0225,2.44652,-0.08068,1.38761,0.19200
86.95,4.6586,2.1167,1.9098,2.451,6.500,0.0514,0.2054,1,1,9,4.6211,2.2337,1.9844,2.4527,1.5370,-0.0252,2.44986,-0.07092,1.49244,0.22400
87.00,4.6168,2.2319,1.9854,2.453,6.650,0.0418,0.2046,1,1,9,4.5706,2.3459,2.0616,2.4552,1.5381,-0.0274,2.45243,-0.07123,1.52453,0.19200
87.05,4.5664,2.3438,2.0620,2.456,6.800,0.0328,0.2113,1,1,9,4.5116,2.4541,2.1388,2.4564,1.5828,-0.0263,2.45446,-0.07314,1.53738,0.22400
87.10,4.5076,2.4516,2.1390,2.457,6.950,0.0168,0.2270,1,1,9,4.4445,2.5574,2.2161,2.4560,1.6748,-0.0223,2.45604,-0.07531,1.54124,0.19200
87.15,4.4404,2.5544,2.2196,2.458,7.100,0.0033,0.2223,1,1,9,4.3687,2.6548,2.3041,2.4578,1.6902,-0.0294,2.45705,-0.06947,1.69122,0.22400
87.20,4.3652,2.6516,2.3012,2.458,7.250,-0.0060,0.2089,1,1,9,4.2861,2.7461,2.3807,2.4580,1.5610,-0.0310,2.45685,-0.08150,1.59077,0.19200
87.25,4.2827,2.7427,2.3798,2.458,7.400,-0.0310,0.2008,1,1,9,4.1965,2.8307,2.4579,2.4573,1.4872,-0.0337,2.45650,-0.08302,1.56241,0.22400
87.30,4.1934,2.8270,2.4577,2.456,7.550,-0.0499,0.1879,1,1,9,4.1006,2.9080,2.5354,2.4560,1.4159,-0.0382,2.45496,-0.08260,1.55375,0.19200
87.35,4.0982,2.9044,2.5304,2.454,7.700,-0.0677,0.1668,1,1,9,4.0001,2.9786,2.5997,2.4519,1.2470,-0.0355,2.45224,-0.08900,1.38541,0.16000
87.40,3.9979,2.9748,2.5982,2.450,7.850,-0.0836,0.1453,1,1,9,3.8949,3.0419,2.6650,2.4489,1.1244,-0.0407,2.44904,-0.08350,1.33590,0.19200
87.45,3.8932,3.0384,2.6611,2.446,7.950,-0.0891,0.1258,1,1,9,3.7866,3.0987,2.7198,2.4436,0.9883,-0.0361,2.44481,-0.08496,1.17289,0.16000
87.50,3.7853,3.0956,2.7143,2.442,8.100,-0.0898,0.1121,1,1,9,3.6758,3.1501,2.7621,2.4375,0.8578,-0.0271,2.44038,-0.08430,0.95634,0.12800
87.55,3.6748,3.1472,2.7596,2.437,8.250,-0.0849,0.1004,1,1,9,3.5629,3.1960,2.8031,2.4337,0.7619,-0.0268,2.43627,-0.07235,0.86965,0.09600
87.60,3.5621,3.1932,2.8022,2.433,8.350,-0.0825,0.0883,1,1,9,3.4482,3.2366,2.8444,2.4302,0.6867,-0.0280,2.43235,-0.06056,0.84355,0.12800
87.65,3.4476,3.2342,2.8407,2.429,8.500,-0.0812,0.0647,1,1,9,3.3325,3.2731,2.8751,2.4261,0.5136,-0.0264,2.42824,-0.05977,0.68733,0.09600
87.70,3.3320,3.2709,2.8731,2.425,8.600,-0.0751,0.0405,1,1,9,3.2157,3.3056,2.9041,2.4226,0.3710,-0.0288,2.42438,-0.05108,0.61961,0.06400
87.75,3.2154,3.3040,2.8986,2.421,8.750,-0.0711,0.0190,1,1,9,3.0985,3.3356,2.9203,2.4178,0.2239,-0.0228,2.42064,-0.04986,0.43303,0.03200
87.80,3.0984,3.3346,2.9137,2.418,8.850,-0.0673,0.0032,1,1,9,2.9812,3.3642,2.9243,2.4137,0.0650,-0.0159,2.41715,-0.04693,0.21158,-0.00000
87.85,2.9811,3.3633,2.9223,2.414,9.000,-0.0654,-0.0178,1,1,9,2.8636,3.3912,2.9296,2.4105,-0.0586,-0.0179,2.41400,-0.03373,0.14676,0.03200
87.90,2.8636,3.3908,2.9256,2.411,9.100,-0.0526,-0.0370,1,1,9,2.7462,3.4181,2.9247,2.4079,-0.1970,-0.0140,2.41077,-0.03048,-0.01936,-0.00000
87.95,2.7463,3.4183,2.9192,2.408,9.250,-0.0432,-0.0493,1,1,9,2.6292,3.4462,2.9076,2.4063,-0.3268,-0.0072,2.40818,-0.02765,-0.23348,-0.03200
88.00,2.6293,3.4467,2.9051,2.406,9.350,-0.0376,-0.0602,1,1,9,2.5126,3.4757,2.8893,2.4050,-0.3967,-0.0045,2.40612,-0.01528,-0.31658,-0.06400
88.05,2.5128,3.4763,2.8885,2.404,9.450,-0.0334,-0.0826,1,1,9,2.3964,3.5066,2.8716,2.4030,-0.5213,-0.0074,2.40429,-0.00389,-0.33952,-0.03200
88.10,2.3968,3.5077,2.8680,2.403,9.600,-0.0324,-0.0994,1,1,9,2.2811,3.5403,2.8434,2.4011,-0.6488,-0.0042,2.40262,-0.00392,-0.49227,-0.06400
88.15,2.2817,3.5420,2.8381,2.401,9.700,-0.0315,-0.1102,1,1,9,2.1671,3.5780,2.8030,2.3994,-0.7524,0.0031,2.40100,-0.00380,-0.70146,-0.09600
88.20,2.1678,3.5799,2.8006,2.399,9.800,-0.0292,-0.1161,1,1,9,2.0546,3.6197,2.7615,2.3982,-0.8062,0.0068,2.39942,0.00666,-0.78259,-0.12800
88.25,2.0554,3.6217,2.7608,2.398,9.950,-0.0282,-0.1101,1,1,9,1.9437,3.6655,2.7205,2.3970,-0.7855,0.0100,2.39791,0.01678,-0.80466,-0.09600
88.30,1.9447,3.6675,2.7204,2.397,10.050,-0.0254,-0.1190,1,1,9,1.8348,3.7154,2.6798,2.3952,-0.8547,0.0077,2.39645,0.02339,-0.81234,-0.12800
88.35,1.8358,3.7175,2.6797,2.395,10.200,-0.0210,-0.1364,1,1,9,1.7279,3.7697,2.6390,2.3933,-0.9566,0.0029,2.39513,0.02764,-0.81271,-0.09600
88.40,1.7292,3.7721,2.6357,2.394,10.350,-0.0193,-0.1433,1,1,9,1.6239,3.8291,2.5878,2.3926,-1.0227,0.0081,2.39414,0.02235,-0.95823,-0.12800
88.45,1.6254,3.8316,2.5859,2.393,10.450,-0.0140,-0.1561,1,1,9,1.5229,3.8936,2.5349,2.3917,-1.1131,0.0077,2.39313,0.02650,-1.02032,-0.16000
88.50,1.5246,3.8960,2.5344,2.393,10.600,-0.0231,-0.1677,1,1,9,1.4254,3.9630,2.4826,2.3900,-1.1702,0.0063,2.39236,0.03207,-1.03659,-0.12800
88.55,1.4274,3.9657,2.4790,2.391,10.750,-0.0307,-0.1636,1,1,9,1.3322,4.0383,2.4196,2.3898,-1.1722,0.0157,2.39126,0.02833,-1.18729,-0.16000
88.60,1.3345,4.0408,2.4178,2.390,10.900,-0.0388,-0.1489,1,1,9,1.2437,4.1189,2.3552,2.3892,-1.1229,0.0224,2.38965,0.03358,-1.25110,-0.19200
88.65,1.2461,4.1211,2.3581,2.388,11.050,-0.0644,-0.1345,1,1,9,1.1597,4.2038,2.3019,2.3855,-1.0237,0.0200,2.38748,0.04730,-1.12387,-0.16000
88.70,1.1622,4.2059,2.3035,2.385,11.150,-0.0799,-0.1175,1,1,9,1.0805,4.2930,2.2501,2.3818,-0.9221,0.0218,2.38423,0.04870,-1.06738,-0.12800
88.75,1.0827,4.2947,2.2555,2.381,11.300,-0.0935,-0.1049,1,1,9,1.0053,4.3852,2.2112,2.3762,-0.8071,0.0172,2.38012,0.05404,-0.88646,-0.09600
88.80,1.0075,4.3868,2.2128,2.376,11.450,-0.0736,-0.0897,1,1,9,0.9344,4.4806,2.1711,2.3731,-0.7035,0.0205,2.37558,0.04770,-0.83449,-0.12800
88.85,0.9363,4.4818,2.1749,2.372,11.550,-0.0695,-0.0838,1,1,9,0.8669,4.5781,2.1414,2.3688,-0.6309,0.0145,2.37187,0.04902,-0.67178,-0.09600
88.90,0.8687,4.5791,2.1433,2.369,11.700,-0.0381,-0.0694,1,1,9,0.8028,4.6776,2.1131,2.3675,-0.5174,0.0161,2.36854,0.04167,-0.60401,-0.06400
88.95,0.8045,4.6786,2.1138,2.367,11.800,-0.0143,-0.0530,1,1,9,0.7418,4.7791,2.0846,2.3674,-0.4260,0.0189,2.36676,0.03386,-0.58435,-0.09600
89.00,0.7432,4.7798,2.0881,2.366,11.950,0.0043,-0.0360,1,1,9,0.6831,4.8818,2.0665,2.3676,-0.3041,0.0155,2.36601,0.03615,-0.43263,-0.06400
89.05,0.6843,4.8824,2.0684,2.366,12.050,0.0073,-0.0168,1,1,9,0.6265,4.9857,2.0499,2.3679,-0.1910,0.0165,2.36631,0.03011,-0.36883,-0.03200
89.10,0.6271,4.9860,2.0553,2.367,12.150,0.0195,-0.0012,1,1,9,0.5706,5.0900,2.0459,2.3685,-0.0698,0.0103,2.36666,0.03124,-0.18747,-0.00000
89.15,0.5712,5.0904,2.0475,2.368,12.300,0.0300,0.0160,1,1,9,0.5159,5.1950,2.0407,2.3701,0.0293,0.0114,2.36773,0.02286,-0.13636,-0.03200
89.20,0.5161,5.1952,2.0445,2.369,12.400,0.0425,0.0328,1,1,9,0.4610,5.3001,2.0457,2.3721,0.1577,0.0079,2.36922,0.02338,0.02333,-0.00000
89.25,0.4607,5.3000,2.0510,2.371,12.500,0.0565,0.0457,1,1,9,0.4049,5.4046,2.0626,2.3749,0.2926,0.0032,2.37135,0.02351,0.23238,0.03200
89.30,0.4044,5.4044,2.0650,2.374,12.650,0.0677,0.0589,1,1,9,0.3475,5.5086,2.0806,2.3782,0.3867,0.0019,2.37425,0.01345,0.31250,0.06400
89.35,0.3468,5.5083,2.0813,2.378,12.750,0.0745,0.0772,1,1,9,0.2886,5.6120,2.0980,2.3818,0.4842,0.0030,2.37767,0.00362,0.33433,0.03200
89.40,0.2875,5.6115,2.1016,2.381,12.850,0.0776,0.0901,1,1,9,0.2270,5.7140,2.1259,2.3856,0.5981,0.0007,2.38139,0.00462,0.48572,0.06400
89.45,0.2258,5.7134,2.1277,2.385,13.000,0.0732,0.1075,1,1,9,0.1629,5.8147,2.1552,2.3892,0.7083,0.0007,2.38527,-0.00227,0.54978,0.09600
89.50,0.1612,5.8137,2.1606,2.389,13.100,0.0752,0.1157,1,1,9,0.0948,5.9131,2.1972,2.3930,0.8036,-0.0036,2.38893,-0.00191,0.73221,0.12800
89.55,0.0931,5.9120,2.1989,2.393,13.250,0.0776,0.1288,1,1,9,0.0232,6.0092,2.2381,2.3970,0.8885,-0.0048,2.39267,-0.01105,0.78479,0.09600
89.60,0.0212,6.0077,2.2420,2.397,13.350,0.0959,0.1347,1,1,9,-0.0530,6.1020,2.2893,2.4021,0.9660,-0.0089,2.39655,-0.01137,0.94613,0.12800
89.65,-0.0551,6.1003,2.2912,2.401,13.500,0.0976,0.1476,1,1,9,-0.1336,6.1913,2.3419,2.4072,1.0561,-0.0103,2.40129,-0.01973,1.01353,0.16000
89.70,-0.1358,6.1893,2.3425,2.406,13.650,0.0998,0.1671,1,1,9,-0.2187,6.2767,2.3942,2.4119,1.1665,-0.0095,2.40608,-0.02831,1.03308,0.12800
89.75,-0.2211,6.2743,2.3978,2.411,13.750,0.0958,0.1839,1,1,9,-0.3090,6.3571,2.4570,2.4165,1.3032,-0.0115,2.41109,-0.02688,1.18557,0.16000
89.80,-0.3113,6.3544,2.4590,2.416,13.900,0.1014,0.2112,1,1,9,-0.4041,6.4321,2.5216,2.4208,1.4652,-0.0107,2.41579,-0.03405,1.25224,0.19200
89.85,-0.4066,6.4288,2.5271,2.421,14.050,0.0991,0.2193,1,1,9,-0.5047,6.5002,2.5989,2.4256,1.5630,-0.0154,2.42085,-0.03444,1.43732,0.22400
89.90,-0.5070,6.4967,2.6006,2.426,14.150,0.0944,0.2443,1,1,9,-0.6100,6.5613,2.6753,2.4292,1.7113,-0.0148,2.42564,-0.04466,1.49300,0.19200
89.95,-0.6123,6.5571,2.6792,2.431,14.300,0.0817,0.2554,1,1,9,-0.7203,6.6136,2.7621,2.4328,1.8220,-0.0181,2.43033,-0.04624,1.65778,0.22400
90.00,-0.7222,6.6090,2.7642,2.435,14.450,0.0787,0.2598,1,1,9,-0.8347,6.6567,2.8507,2.4366,1.8629,-0.0212,2.43421,-0.05604,1.72982,0.25600
90.05,-0.8365,6.6513,2.8563,2.439,14.600,0.0731,0.2495,1,1,9,-0.9531,6.6887,2.9522,2.4419,1.8704,-0.0300,2.43809,-0.05844,1.91818,0.28800
90.10,-0.9542,6.6834,2.9505,2.442,14.750,0.0796,0.2324,1,1,9,-1.0737,6.7105,3.0420,2.4469,1.7488,-0.0338,2.44122,-0.07748,1.83077,0.25600
90.15,-1.0744,6.7051,3.0408,2.446,14.900,0.0784,0.2207,1,1,9,-1.1961,6.7218,3.1300,2.4512,1.6856,-0.0360,2.44498,-0.08431,1.78580,0.22400
90.20,-1.1962,6.7168,3.1248,2.450,15.050,0.0860,0.2199,1,1,9,-1.3190,6.7236,3.2053,2.4537,1.6432,-0.0297,2.44856,-0.09365,1.60920,0.19200
90.25,-1.3188,6.7186,3.2037,2.455,15.150,0.0830,0.2251,1,1,9,-1.4419,6.7155,3.2816,2.4569,1.6597,-0.0257,2.45299,-0.09011,1.55863,0.22400
90.30,-1.4413,6.7101,3.2861,2.459,15.300,0.0850,0.2159,1,1,9,-1.5639,6.6963,3.3716,2.4637,1.6281,-0.0355,2.45754,-0.07864,1.71084,0.25600
90.35,-1.5629,6.6914,3.3697,2.463,15.450,0.0846,0.2012,1,1,9,-1.6842,6.6678,3.4503,2.4682,1.5305,-0.0366,2.46148,-0.08786,1.61212,0.22400
90.40,-1.6828,6.6630,3.4489,2.467,15.600,0.0865,0.1913,1,1,9,-1.8021,6.6300,3.5270,2.4727,1.4672,-0.0373,2.46569,-0.08843,1.56389,0.19200
90.45,-1.8005,6.6257,3.5218,2.472,15.750,0.0822,0.1923,1,1,9,-1.9172,6.5842,3.5910,2.4751,1.4438,-0.0297,2.46982,-0.09384,1.38525,0.16000
90.50,-1.9153,6.5799,3.5929,2.476,15.900,0.0806,0.1898,1,1,9,-2.0288,6.5295,3.6668,2.4802,1.4440,-0.0333,2.47440,-0.08057,1.47984,0.19200
90.55,-2.0267,6.5257,3.6634,2.480,16.050,0.0744,0.1900,1,1,9,-2.1366,6.4676,3.7316,2.4832,1.4223,-0.0293,2.47826,-0.08567,1.36342,0.16000
90.60,-2.1343,6.4639,3.7306,2.483,16.200,0.0692,0.1819,1,1,9,-2.2400,6.3983,3.7971,2.4869,1.3578,-0.0298,2.48209,-0.08265,1.33111,0.19200
90.65,-2.2375,6.3948,3.7969,2.487,16.350,0.0630,0.1881,1,1,9,-2.3388,6.3221,3.8629,2.4897,1.3919,-0.0275,2.48565,-0.07970,1.32145,0.16000
90.70,-2.3360,6.3188,3.8629,2.490,16.500,0.0572,0.1907,1,1,9,-2.4323,6.2394,3.9290,2.4926,1.4019,-0.0270,2.48887,-0.07759,1.32159,0.19200
90.75,-2.4294,6.2364,3.9290,2.493,16.650,0.0525,0.1866,1,1,9,-2.5203,6.1507,3.9951,2.4954,1.3727,-0.0283,2.49175,-0.07684,1.32167,0.16000
90.80,-2.5172,6.1478,3.9951,2.496,16.800,0.0487,0.1773,1,1,9,-2.6022,6.0562,4.0614,2.4983,1.3189,-0.0305,2.49439,-0.07647,1.32446,0.19200
90.85,-2.5990,6.0536,4.0614,2.498,16.950,0.0470,0.1638,1,1,9,-2.6779,5.9564,4.1277,2.5012,1.2440,-0.0336,2.49681,-0.07682,1.32504,0.16000
90.90,-2.6745,5.9540,4.1277,2.500,17.050,0.0467,0.1470,1,1,9,-2.7468,5.8517,4.1941,2.5041,1.1569,-0.0374,2.49916,-0.07708,1.32765,0.19200
90.95,-2.7435,5.8498,4.1907,2.503,17.200,0.0479,0.1318,1,1,9,-2.8097,5.7433,4.2498,2.5059,1.0347,-0.0364,2.50124,-0.08492,1.18133,0.16000
91.00,-2.8064,5.7415,4.2479,2.505,17.350,0.0474,0.1173,1,1,9,-2.8663,5.6313,4.3037,2.5085,0.9411,-0.0364,2.50375,-0.08167,1.11623,0.12800
91.05,-2.8634,5.6299,4.2982,2.507,17.500,0.0503,0.1064,1,1,9,-2.9177,5.5168,4.3447,2.5098,0.8331,-0.0306,2.50606,-0.08346,0.92969,0.09600
91.10,-2.9149,5.5156,4.3429,2.510,17.600,0.0479,0.0976,1,1,9,-2.9638,5.3998,4.3866,2.5122,0.7815,-0.0283,2.50886,-0.07438,0.87377,0.12800
91.15,-2.9610,5.3988,4.3861,2.512,17.750,0.0508,0.0854,1,1,9,-3.0044,5.2808,4.4289,2.5153,0.7175,-0.0298,2.51148,-0.06640,0.85574,0.09600
91.20,-3.0022,5.2801,4.4238,2.515,17.900,0.0458,0.0774,1,1,9,-3.0413,5.1604,4.4580,2.5170,0.6180,-0.0241,2.51398,-0.06789,0.68328,0.06400
91.25,-3.0391,5.1598,4.4564,2.517,18.000,0.0473,0.0715,1,1,9,-3.0738,5.0387,4.4880,2.5196,0.5705,-0.0222,2.51649,-0.05932,0.63168,0.09600
91.30,-3.0717,5.0382,4.4875,2.520,18.150,0.0493,0.0643,1,1,9,-3.1023,4.9159,4.5183,2.5224,0.5249,-0.0223,2.51902,-0.05179,0.61458,0.06400
91.35,-3.1003,4.9154,4.5181,2.522,18.250,0.0495,0.0560,1,1,9,-3.1270,4.7921,4.5487,2.5250,0.4857,-0.0227,2.52159,-0.04637,0.61109,0.09600
91.40,-3.1253,4.7918,4.5452,2.524,18.400,0.0496,0.0503,1,1,9,-3.1488,4.6677,4.5683,2.5270,0.4075,-0.0183,2.52399,-0.05039,0.46196,0.06400
91.45,-3.1473,4.6674,4.5664,2.527,18.500,0.0484,0.0454,1,1,9,-3.1679,4.5427,4.5861,2.5293,0.3588,-0.0159,2.52658,-0.04452,0.39499,0.03200
91.50,-3.1665,4.5425,4.5855,2.529,18.650,0.0483,0.0411,1,1,9,-3.1844,4.4173,4.6043,2.5319,0.3284,-0.0150,2.52912,-0.03728,0.37581,0.06400
91.55,-3.1831,4.4170,4.6041,2.532,18.750,0.0484,0.0363,1,1,9,-3.1983,4.2914,4.6226,2.5344,0.3017,-0.0148,2.53161,-0.03225,0.36867,0.03200
91.60,-3.1971,4.2912,4.6225,2.534,18.900,0.0461,0.0295,1,1,9,-3.2099,4.1651,4.6409,2.5368,0.2692,-0.0154,2.53407,-0.02878,0.36814,0.06400
91.65,-3.2090,4.1650,4.6375,2.537,19.050,0.0446,0.0275,1,1,9,-3.2202,4.0386,4.6484,2.5387,0.2091,-0.0115,2.53631,-0.03402,0.21950,0.03200
91.70,-3.2195,4.0385,4.6465,2.539,19.150,0.0429,0.0279,1,1,9,-3.2293,3.9120,4.6541,2.5409,0.1881,-0.0082,2.53860,-0.02876,0.15216,-0.00000
91.75,-3.2287,3.9119,4.6535,2.541,19.300,0.0412,0.0293,1,1,9,-3.2372,3.7851,4.6601,2.5430,0.1858,-0.0063,2.54082,-0.02178,0.13255,0.03200
91.80,-3.2367,3.7850,4.6599,2.543,19.400,0.0396,0.0317,1,1,9,-3.2442,3.6581,4.6662,2.5450,0.1940,-0.0049,2.54292,-0.01681,0.12507,-0.00000
91.85,-3.2437,3.6580,4.6661,2.545,19.550,0.0386,0.0364,1,1,9,-3.2503,3.5309,4.6723,2.5470,0.2156,-0.0033,2.54492,-0.01330,0.12426,0.03200
91.90,-3.2493,3.5308,4.6773,2.547,19.650,0.0394,0.0367,1,1,9,-3.2540,3.4036,4.6919,2.5491,0.2808,-0.0071,2.54688,-0.00438,0.29256,0.06400
91.95,-3.2531,3.4035,4.6935,2.549,19.800,0.0395,0.0381,1,1,9,-3.2559,3.2761,4.7107,2.5511,0.3092,-0.0087,2.54884,-0.00873,0.34448,0.03200
92.00,-3.2550,3.2760,4.7112,2.551,19.900,0.0386,0.0413,1,1,9,-3.2558,3.1485,4.7293,2.5530,0.3355,-0.0093,2.55079,-0.01403,0.36247,0.06400
92.05,-3.2548,3.1484,4.7295,2.553,20.050,0.0363,0.0475,1,1,9,-3.2535,3.0208,4.7478,2.5548,0.3720,-0.0088,2.55269,-0.01839,0.36691,0.03200
92.10,-3.2524,3.0208,4.7479,2.555,20.150,0.0337,0.0544,1,1,9,-3.2489,2.8931,4.7664,2.5565,0.4106,-0.0080,2.55449,-0.02106,0.36994,0.06400
92.15,-3.2478,2.8931,4.7664,2.556,20.300,0.0308,0.0647,1,1,9,-3.2420,2.7654,4.7849,2.5580,0.4647,-0.0064,2.55616,-0.02303,0.36968,0.03200
92.20,-3.2406,2.7655,4.7883,2.558,20.450,0.0243,0.0709,1,1,9,-3.2317,2.6378,4.8143,2.5594,0.5555,-0.0088,2.55774,-0.01704,0.51916,0.06400
92.25,-3.2301,2.6380,4.8163,2.559,20.550,0.0238,0.0779,1,1,9,-3.2179,2.5105,4.8457,2.5608,0.6152,-0.0104,2.55892,-0.02216,0.58793,0.09600
92.30,-3.2162,2.5107,4.8463,2.560,20.700,0.0264,0.0845,1,1,9,-3.2005,2.3836,4.8768,2.5621,0.6515,-0.0115,2.56004,-0.02927,0.60853,0.06400
92.35,-3.1987,2.3839,4.8770,2.562,20.800,0.0263,0.0948,1,1,9,-3.1794,2.2572,4.9078,2.5632,0.7038,-0.0113,2.56129,-0.03448,0.61661,0.09600
92.40,-3.1776,2.2576,4.9079,2.563,20.950,0.0276,0.1100,1,1,9,-3.1546,2.1314,4.9388,2.5643,0.7783,-0.0095,2.56256,-0.03825,0.61795,0.06400
92.45,-3.1524,2.1319,4.9422,2.564,21.100,0.0281,0.1308,1,1,9,-3.1248,2.0066,4.9806,2.5653,0.9432,-0.0098,2.56401,-0.03344,0.76808,0.09600
92.50,-3.1221,2.0073,4.9861,2.566,21.200,0.0168,0.1270,1,1,9,-3.0890,1.8832,5.0353,2.5669,0.9960,-0.0176,2.56543,-0.03238,0.98529,0.12800
92.55,-3.0866,1.8840,5.0330,2.566,21.350,0.0181,0.1359,1,1,9,-3.0485,1.7613,5.0783,2.5675,1.0075,-0.0175,2.56596,-0.05126,0.90564,0.09600
92.60,-3.0457,1.7624,5.0810,2.567,21.500,0.0187,0.1334,1,1,9,-3.0018,1.6416,5.1325,2.5688,1.0315,-0.0232,2.56687,-0.05080,1.03003,0.12800
92.65,-2.9988,1.6428,5.1343,2.568,21.600,0.0153,0.1280,1,1,9,-2.9488,1.5244,5.1888,2.5699,1.0237,-0.0277,2.56766,-0.05783,1.09093,0.16000
92.70,-2.9460,1.5258,5.1877,2.569,21.750,0.0109,0.1294,1,1,9,-2.8902,1.4099,5.2394,2.5701,1.0158,-0.0278,2.56815,-0.06917,1.03519,0.12800
92.75,-2.8872,1.4116,5.2411,2.570,21.900,0.0054,0.1346,1,1,9,-2.8253,1.2988,5.2958,2.5704,1.0689,-0.0288,2.56869,-0.06909,1.09337,0.16000
92.80,-2.8224,1.3006,5.2964,2.570,22.050,-0.0008,0.1333,1,1,9,-2.7545,1.1913,5.3519,2.5704,1.0700,-0.0304,2.56887,-0.07258,1.11094,0.12800
92.85,-2.7517,1.1934,5.3521,2.570,22.150,-0.0135,0.1299,1,1,9,-2.6779,1.0879,5.4080,2.5698,1.0585,-0.0318,2.56874,-0.07546,1.11835,0.16000
92.90,-2.6752,1.0902,5.4081,2.569,22.300,-0.0266,0.1190,1,1,9,-2.5958,0.9890,5.4641,2.5688,1.0061,-0.0347,2.56800,-0.07778,1.11989,0.12800
92.95,-2.5935,0.9911,5.4591,2.568,22.450,-0.0392,0.1260,1,1,9,-2.5094,0.8939,5.5067,2.5650,1.0119,-0.0248,2.56641,-0.08593,0.95120,0.09600
93.00,-2.5072,0.8961,5.5051,2.566,22.600,-0.0512,0.1325,1,1,9,-2.4186,0.8031,5.5500,2.5615,1.0258,-0.0189,2.56461,-0.08090,0.89895,0.12800
93.05,-2.4163,0.8057,5.5545,2.563,22.750,-0.0628,0.1263,1,1,9,-2.3228,0.7177,5.6071,2.5602,1.0190,-0.0288,2.56242,-0.06811,1.05193,0.16000
93.10,-2.3209,0.7202,5.6051,2.560,22.900,-0.0718,0.1215,1,1,9,-2.2236,0.6369,5.6526,2.5562,0.9646,-0.0263,2.55906,-0.07622,0.95041,0.12800
